county,cumulative_at_least_one_dose,date,population,cumulative_fully_vaccinated
Glenn,9644,2021-04-26,29348.0,7619
Glenn,9681,2021-04-27,29348.0,7650
Glenn,9809,2021-04-28,29348.0,7801
Glenn,9852,2021-04-29,29348.0,7950
Glenn,9896,2021-04-30,29348.0,8075
Glenn,9922,2021-05-01,29348.0,8158
Glenn,9945,2021-05-02,29348.0,8175
Glenn,9960,2021-05-03,29348.0,8202
Glenn,9993,2021-05-04,29348.0,8234
Glenn,10056,2021-05-05,29348.0,8310
Glenn,10105,2021-05-06,29348.0,8382
Glenn,10144,2021-05-07,29348.0,8473
Glenn,10169,2021-05-08,29348.0,8517
Glenn,10180,2021-05-09,29348.0,8523
Glenn,10198,2021-05-10,29348.0,8547
Glenn,10223,2021-05-11,29348.0,8618
Glenn,10274,2021-05-12,29348.0,8928
Glenn,10360,2021-05-13,29348.0,9023
Glenn,10398,2021-05-14,29348.0,9097
Glenn,10433,2021-05-15,29348.0,9132
Glenn,10441,2021-05-16,29348.0,9154
Glenn,10507,2021-05-17,29348.0,9179
Glenn,10532,2021-05-18,29348.0,9228
Glenn,10615,2021-05-19,29348.0,9356
Glenn,10699,2021-05-20,29348.0,9396
Glenn,10728,2021-05-21,29348.0,9439
Glenn,10757,2021-05-22,29348.0,9466
Glenn,10769,2021-05-23,29348.0,9481
Glenn,10784,2021-05-24,29348.0,9499
Glenn,10809,2021-05-25,29348.0,9523
Glenn,10838,2021-05-26,29348.0,9570
Glenn,10888,2021-05-27,29348.0,9624
Glenn,10926,2021-05-28,29348.0,9655
Glenn,10951,2021-05-29,29348.0,9681
Glenn,10959,2021-05-30,29348.0,9693
Glenn,10959,2021-05-31,29348.0,9697
Glenn,10988,2021-06-01,29348.0,9733
Glenn,11030,2021-06-02,29348.0,9792
Glenn,11055,2021-06-03,29348.0,9852
Glenn,11102,2021-06-04,29348.0,9888
Glenn,11122,2021-06-05,29348.0,9926
Glenn,11139,2021-06-06,29348.0,9941
Glenn,11153,2021-06-07,29348.0,9996
Glenn,11174,2021-06-08,29348.0,10015
Glenn,11214,2021-06-09,29348.0,10046
Glenn,11255,2021-06-10,29348.0,10131
Glenn,11285,2021-06-11,29348.0,10195
Glenn,11301,2021-06-12,29348.0,10217
Glenn,11306,2021-06-13,29348.0,10224
Glenn,11324,2021-06-14,29348.0,10247
Glenn,11347,2021-06-15,29348.0,10274
Glenn,11404,2021-06-16,29348.0,10300
Glenn,11418,2021-06-17,29348.0,10354
Glenn,11466,2021-06-18,29348.0,10409
Glenn,11489,2021-06-19,29348.0,10427
Glenn,11493,2021-06-20,29348.0,10438
Glenn,11513,2021-06-21,29348.0,10445
Glenn,11538,2021-06-22,29348.0,10470
Glenn,11568,2021-06-23,29348.0,10496
Glenn,11589,2021-06-24,29348.0,10523
Glenn,11622,2021-06-25,29348.0,10560
Glenn,11639,2021-06-26,29348.0,10579
Glenn,11643,2021-06-27,29348.0,10592
Glenn,11657,2021-06-28,29348.0,10607
Glenn,11672,2021-06-29,29348.0,10630
Glenn,11711,2021-06-30,29348.0,10669
Glenn,11730,2021-07-01,29348.0,10709
Glenn,11755,2021-07-02,29348.0,10747
Glenn,11779,2021-07-03,29348.0,10759
Glenn,11780,2021-07-04,29348.0,10762
Glenn,11788,2021-07-05,29348.0,10776
Glenn,11813,2021-07-06,29348.0,10799
Glenn,11848,2021-07-07,29348.0,10835
Glenn,11866,2021-07-08,29348.0,10857
Glenn,11904,2021-07-09,29348.0,10900
Glenn,11909,2021-07-10,29348.0,10909
Glenn,11911,2021-07-11,29348.0,10916
Glenn,11926,2021-07-12,29348.0,10931
Glenn,11943,2021-07-13,29348.0,10954
Glenn,11970,2021-07-14,29348.0,10986
Glenn,11992,2021-07-15,29348.0,11015
Glenn,12025,2021-07-16,29348.0,11040
Glenn,12035,2021-07-17,29348.0,11056
Glenn,12042,2021-07-18,29348.0,11058
Glenn,12062,2021-07-19,29348.0,11078
Glenn,12088,2021-07-20,29348.0,11093
Glenn,12145,2021-07-21,29348.0,11124
Glenn,12166,2021-07-22,29348.0,11143
Glenn,12211,2021-07-23,29348.0,11164
Glenn,12220,2021-07-24,29348.0,11190
Glenn,12226,2021-07-25,29348.0,11191
Glenn,12251,2021-07-26,29348.0,11202
Glenn,12271,2021-07-27,29348.0,11226
Glenn,12307,2021-07-28,29348.0,11271
Glenn,12326,2021-07-29,29348.0,11282
Glenn,12373,2021-07-30,29348.0,11301
Glenn,12398,2021-07-31,29348.0,11317
Glenn,12419,2021-08-01,29348.0,11320
Glenn,12442,2021-08-02,29348.0,11335
Glenn,12475,2021-08-03,29348.0,11353
Glenn,12551,2021-08-04,29348.0,11389
Glenn,12585,2021-08-05,29348.0,11409
Glenn,12638,2021-08-06,29348.0,11437
Glenn,12651,2021-08-07,29348.0,11442
Glenn,12663,2021-08-08,29348.0,11449
Glenn,12684,2021-08-09,29348.0,11467
Glenn,12710,2021-08-10,29348.0,11488
Glenn,12769,2021-08-11,29348.0,11536
Glenn,12798,2021-08-12,29348.0,11558
Glenn,12864,2021-08-13,29348.0,11603
Glenn,12884,2021-08-14,29348.0,11625
Glenn,12890,2021-08-15,29348.0,11628
Glenn,12896,2021-08-16,29348.0,11634
Humboldt,3,2020-12-15,134098.0,0
Humboldt,19,2020-12-16,134098.0,0
Humboldt,139,2020-12-17,134098.0,0
Humboldt,314,2020-12-18,134098.0,0
Humboldt,324,2020-12-19,134098.0,0
Humboldt,351,2020-12-20,134098.0,0
Humboldt,520,2020-12-21,134098.0,0
Humboldt,858,2020-12-22,134098.0,0
Humboldt,1184,2020-12-23,134098.0,0
Humboldt,1212,2020-12-24,134098.0,0
Humboldt,1214,2020-12-25,134098.0,0
Humboldt,1220,2020-12-26,134098.0,0
Humboldt,1221,2020-12-27,134098.0,0
Humboldt,1431,2020-12-28,134098.0,0
Humboldt,1620,2020-12-29,134098.0,0
Humboldt,1857,2020-12-30,134098.0,0
Humboldt,2102,2020-12-31,134098.0,0
Humboldt,2104,2021-01-01,134098.0,0
Humboldt,2144,2021-01-02,134098.0,0
Humboldt,2144,2021-01-03,134098.0,0
Humboldt,2363,2021-01-04,134098.0,0
Humboldt,2498,2021-01-05,134098.0,1
Humboldt,2739,2021-01-06,134098.0,63
Humboldt,3061,2021-01-07,134098.0,164
Humboldt,3357,2021-01-08,134098.0,301
Humboldt,3422,2021-01-09,134098.0,303
Humboldt,3427,2021-01-10,134098.0,383
Humboldt,3498,2021-01-11,134098.0,601
Humboldt,3782,2021-01-12,134098.0,798
Humboldt,4113,2021-01-13,134098.0,975
Humboldt,4627,2021-01-14,134098.0,1033
Humboldt,4981,2021-01-15,134098.0,1051
Humboldt,5148,2021-01-16,134098.0,1052
Humboldt,5155,2021-01-17,134098.0,1052
Humboldt,5305,2021-01-18,134098.0,1213
Humboldt,5832,2021-01-19,134098.0,1342
Humboldt,6620,2021-01-20,134098.0,1502
Humboldt,7548,2021-01-21,134098.0,1545
Humboldt,8228,2021-01-22,134098.0,1555
Humboldt,9151,2021-01-23,134098.0,1564
Humboldt,9378,2021-01-24,134098.0,1565
Humboldt,9535,2021-01-25,134098.0,1763
Humboldt,10015,2021-01-26,134098.0,1829
Humboldt,11218,2021-01-27,134098.0,1897
Humboldt,12542,2021-01-28,134098.0,2039
Humboldt,13235,2021-01-29,134098.0,2521
Humboldt,14221,2021-01-30,134098.0,2566
Humboldt,14541,2021-01-31,134098.0,2567
Humboldt,14724,2021-02-01,134098.0,2705
Humboldt,15075,2021-02-02,134098.0,2808
Humboldt,15598,2021-02-03,134098.0,2962
Humboldt,16045,2021-02-04,134098.0,3170
Humboldt,16668,2021-02-05,134098.0,3375
Humboldt,17710,2021-02-06,134098.0,3424
Humboldt,18081,2021-02-07,134098.0,3428
Humboldt,18265,2021-02-08,134098.0,3586
Humboldt,18442,2021-02-09,134098.0,3913
Humboldt,18649,2021-02-10,134098.0,4267
Humboldt,19138,2021-02-11,134098.0,5114
Humboldt,19862,2021-02-12,134098.0,5569
Humboldt,20789,2021-02-13,134098.0,6197
Humboldt,20901,2021-02-14,134098.0,6200
Humboldt,21096,2021-02-15,134098.0,6301
Humboldt,21348,2021-02-16,134098.0,6603
Humboldt,21478,2021-02-17,134098.0,6925
Humboldt,21750,2021-02-18,134098.0,7678
Humboldt,21843,2021-02-19,134098.0,8071
Humboldt,22331,2021-02-20,134098.0,9344
Humboldt,22517,2021-02-21,134098.0,9658
Humboldt,22547,2021-02-22,134098.0,9770
Humboldt,22593,2021-02-23,134098.0,9909
Humboldt,23222,2021-02-24,134098.0,10576
Humboldt,23457,2021-02-25,134098.0,11209
Humboldt,23910,2021-02-26,134098.0,13012
Humboldt,24835,2021-02-27,134098.0,13901
Humboldt,24955,2021-02-28,134098.0,13911
Humboldt,25151,2021-03-01,134098.0,13986
Humboldt,25319,2021-03-02,134098.0,14132
Humboldt,26571,2021-03-03,134098.0,14591
Humboldt,26873,2021-03-04,134098.0,15231
Humboldt,27280,2021-03-05,134098.0,15794
Humboldt,28123,2021-03-06,134098.0,16814
Humboldt,28319,2021-03-07,134098.0,17048
Humboldt,28586,2021-03-08,134098.0,17150
Humboldt,28989,2021-03-09,134098.0,17409
Humboldt,29574,2021-03-10,134098.0,17683
Humboldt,30332,2021-03-11,134098.0,18510
Humboldt,31622,2021-03-12,134098.0,19205
Humboldt,32351,2021-03-13,134098.0,20122
Humboldt,32388,2021-03-14,134098.0,20239
Humboldt,32467,2021-03-15,134098.0,20460
Humboldt,32988,2021-03-16,134098.0,20834
Humboldt,33441,2021-03-17,134098.0,21228
Humboldt,34502,2021-03-18,134098.0,21953
Humboldt,35264,2021-03-19,134098.0,22593
Humboldt,35660,2021-03-20,134098.0,23630
Humboldt,35894,2021-03-21,134098.0,23677
Humboldt,36009,2021-03-22,134098.0,23734
Humboldt,36377,2021-03-23,134098.0,23828
Humboldt,37461,2021-03-24,134098.0,24202
Humboldt,38444,2021-03-25,134098.0,25124
Humboldt,40099,2021-03-26,134098.0,25573
Humboldt,41447,2021-03-27,134098.0,26560
Humboldt,41598,2021-03-28,134098.0,26752
Humboldt,41890,2021-03-29,134098.0,27023
Humboldt,42562,2021-03-30,134098.0,27414
Humboldt,44066,2021-03-31,134098.0,27891
Humboldt,45639,2021-04-01,134098.0,28517
Humboldt,46352,2021-04-02,134098.0,29629
Humboldt,47022,2021-04-03,134098.0,30637
Humboldt,47428,2021-04-04,134098.0,30719
Humboldt,47918,2021-04-05,134098.0,31057
Humboldt,48642,2021-04-06,134098.0,31314
Humboldt,49796,2021-04-07,134098.0,31840
Humboldt,50705,2021-04-08,134098.0,32878
Humboldt,52012,2021-04-09,134098.0,33169
Humboldt,52932,2021-04-10,134098.0,33366
Humboldt,53530,2021-04-11,134098.0,33884
Humboldt,53940,2021-04-12,134098.0,34050
Humboldt,54503,2021-04-13,134098.0,34085
Humboldt,55843,2021-04-14,134098.0,34205
Humboldt,57094,2021-04-15,134098.0,34760
Humboldt,57647,2021-04-16,134098.0,35342
Humboldt,58635,2021-04-17,134098.0,36239
Humboldt,58718,2021-04-18,134098.0,36825
Humboldt,58804,2021-04-19,134098.0,36938
Humboldt,59057,2021-04-20,134098.0,37200
Humboldt,59510,2021-04-21,134098.0,37861
Humboldt,59971,2021-04-22,134098.0,38305
Humboldt,60314,2021-04-23,134098.0,40176
Humboldt,60676,2021-04-24,134098.0,40931
Humboldt,60876,2021-04-25,134098.0,41117
Humboldt,60990,2021-04-26,134098.0,41394
Humboldt,61200,2021-04-27,134098.0,42024
Humboldt,61668,2021-04-28,134098.0,43212
Humboldt,62016,2021-04-29,134098.0,44720
Humboldt,62257,2021-04-30,134098.0,45822
Humboldt,62585,2021-05-01,134098.0,46013
Humboldt,62713,2021-05-02,134098.0,46133
Humboldt,62841,2021-05-03,134098.0,46660
Humboldt,63150,2021-05-04,134098.0,47264
Humboldt,63399,2021-05-05,134098.0,48830
Humboldt,63795,2021-05-06,134098.0,50404
Humboldt,64093,2021-05-07,134098.0,51607
Humboldt,64207,2021-05-08,134098.0,52266
Humboldt,64264,2021-05-09,134098.0,53129
Humboldt,64387,2021-05-10,134098.0,53270
Humboldt,64666,2021-05-11,134098.0,53605
Humboldt,64942,2021-05-12,134098.0,54001
Humboldt,65257,2021-05-13,134098.0,54350
Humboldt,65594,2021-05-14,134098.0,54828
Humboldt,65819,2021-05-15,134098.0,55408
Humboldt,65891,2021-05-16,134098.0,55459
Humboldt,66136,2021-05-17,134098.0,55645
Humboldt,66525,2021-05-18,134098.0,55949
Humboldt,66886,2021-05-19,134098.0,56614
Humboldt,67511,2021-05-20,134098.0,56849
Humboldt,67930,2021-05-21,134098.0,57388
Humboldt,68086,2021-05-22,134098.0,57658
Humboldt,68165,2021-05-23,134098.0,57981
Humboldt,68380,2021-05-24,134098.0,58137
Humboldt,68692,2021-05-25,134098.0,58380
Humboldt,69020,2021-05-26,134098.0,58723
Humboldt,69333,2021-05-27,134098.0,58911
Humboldt,69551,2021-05-28,134098.0,59154
Humboldt,69648,2021-05-29,134098.0,59237
Humboldt,69703,2021-05-30,134098.0,59292
Humboldt,69757,2021-05-31,134098.0,59315
Humboldt,69959,2021-06-01,134098.0,59594
Humboldt,70251,2021-06-02,134098.0,59887
Humboldt,70356,2021-06-03,134098.0,60166
Humboldt,70517,2021-06-04,134098.0,60495
Humboldt,70769,2021-06-05,134098.0,60643
Humboldt,70848,2021-06-06,134098.0,60741
Humboldt,70989,2021-06-07,134098.0,60988
Humboldt,71164,2021-06-08,134098.0,61359
Humboldt,71340,2021-06-09,134098.0,61632
Humboldt,71460,2021-06-10,134098.0,62100
Humboldt,71589,2021-06-11,134098.0,62438
Humboldt,71641,2021-06-12,134098.0,62570
Humboldt,71758,2021-06-13,134098.0,62690
Humboldt,71898,2021-06-14,134098.0,62997
Humboldt,72083,2021-06-15,134098.0,63384
Humboldt,72275,2021-06-16,134098.0,63717
Humboldt,72422,2021-06-17,134098.0,64026
Humboldt,72596,2021-06-18,134098.0,64289
Humboldt,72703,2021-06-19,134098.0,64406
Humboldt,72750,2021-06-20,134098.0,64451
Humboldt,72834,2021-06-21,134098.0,64553
Humboldt,73001,2021-06-22,134098.0,64756
Humboldt,73138,2021-06-23,134098.0,64999
Humboldt,73281,2021-06-24,134098.0,65125
Humboldt,73402,2021-06-25,134098.0,65277
Humboldt,73488,2021-06-26,134098.0,65469
Humboldt,73516,2021-06-27,134098.0,65517
Humboldt,73614,2021-06-28,134098.0,65604
Humboldt,73736,2021-06-29,134098.0,65779
Humboldt,73850,2021-06-30,134098.0,65909
Humboldt,73956,2021-07-01,134098.0,66017
Humboldt,74105,2021-07-02,134098.0,66174
Humboldt,74154,2021-07-03,134098.0,66224
Humboldt,74159,2021-07-04,134098.0,66228
Humboldt,74237,2021-07-05,134098.0,66308
Humboldt,74325,2021-07-06,134098.0,66491
Humboldt,74441,2021-07-07,134098.0,66670
Humboldt,74532,2021-07-08,134098.0,66786
Humboldt,74631,2021-07-09,134098.0,66934
Humboldt,74699,2021-07-10,134098.0,67007
Humboldt,74746,2021-07-11,134098.0,67052
Humboldt,74806,2021-07-12,134098.0,67113
Humboldt,74877,2021-07-13,134098.0,67234
Humboldt,74987,2021-07-14,134098.0,67378
Humboldt,75048,2021-07-15,134098.0,67476
Humboldt,75176,2021-07-16,134098.0,67612
Humboldt,75222,2021-07-17,134098.0,67662
Humboldt,75252,2021-07-18,134098.0,67690
Humboldt,75343,2021-07-19,134098.0,67768
Humboldt,75498,2021-07-20,134098.0,67916
Humboldt,75636,2021-07-21,134098.0,68030
Humboldt,75746,2021-07-22,134098.0,68137
Humboldt,75926,2021-07-23,134098.0,68269
Humboldt,76039,2021-07-24,134098.0,68353
Humboldt,76083,2021-07-25,134098.0,68378
Humboldt,76199,2021-07-26,134098.0,68456
Humboldt,76343,2021-07-27,134098.0,68549
Humboldt,76506,2021-07-28,134098.0,68646
Humboldt,76632,2021-07-29,134098.0,68731
Humboldt,76816,2021-07-30,134098.0,68866
Humboldt,76900,2021-07-31,134098.0,68936
Humboldt,76962,2021-08-01,134098.0,68956
Humboldt,77085,2021-08-02,134098.0,69025
Humboldt,77255,2021-08-03,134098.0,69108
Humboldt,77420,2021-08-04,134098.0,69221
Humboldt,77587,2021-08-05,134098.0,69306
Humboldt,77929,2021-08-06,134098.0,69462
Humboldt,78093,2021-08-07,134098.0,69542
Humboldt,78194,2021-08-08,134098.0,69581
Humboldt,78394,2021-08-09,134098.0,69684
Humboldt,78634,2021-08-10,134098.0,69824
Humboldt,78887,2021-08-11,134098.0,69951
Humboldt,79039,2021-08-12,134098.0,70034
Humboldt,79308,2021-08-13,134098.0,70184
Humboldt,79394,2021-08-14,134098.0,70246
Humboldt,79484,2021-08-15,134098.0,70302
Humboldt,79524,2021-08-16,134098.0,70336
Imperial,0,2020-12-15,191649.0,0
Imperial,1,2020-12-16,191649.0,0
Imperial,6,2020-12-17,191649.0,0
Imperial,22,2020-12-18,191649.0,0
Imperial,22,2020-12-19,191649.0,0
Imperial,23,2020-12-20,191649.0,0
Imperial,209,2020-12-21,191649.0,0
Imperial,452,2020-12-22,191649.0,0
Imperial,661,2020-12-23,191649.0,0
Imperial,668,2020-12-24,191649.0,0
Imperial,669,2020-12-25,191649.0,0
Imperial,673,2020-12-26,191649.0,0
Imperial,735,2020-12-27,191649.0,0
Imperial,953,2020-12-28,191649.0,0
Imperial,1148,2020-12-29,191649.0,0
Imperial,1517,2020-12-30,191649.0,0
Imperial,1717,2020-12-31,191649.0,0
Imperial,1725,2021-01-01,191649.0,0
Imperial,1732,2021-01-02,191649.0,0
Imperial,1823,2021-01-03,191649.0,0
Imperial,1913,2021-01-04,191649.0,0
Imperial,2087,2021-01-05,191649.0,0
Imperial,2283,2021-01-06,191649.0,2
Imperial,2611,2021-01-07,191649.0,6
Imperial,2800,2021-01-08,191649.0,18
Imperial,2825,2021-01-09,191649.0,18
Imperial,2831,2021-01-10,191649.0,18
Imperial,3007,2021-01-11,191649.0,247
Imperial,3326,2021-01-12,191649.0,512
Imperial,3614,2021-01-13,191649.0,614
Imperial,3915,2021-01-14,191649.0,619
Imperial,4154,2021-01-15,191649.0,627
Imperial,4249,2021-01-16,191649.0,628
Imperial,4267,2021-01-17,191649.0,629
Imperial,5247,2021-01-18,191649.0,728
Imperial,5379,2021-01-19,191649.0,779
Imperial,5652,2021-01-20,191649.0,818
Imperial,6098,2021-01-21,191649.0,842
Imperial,6572,2021-01-22,191649.0,851
Imperial,7637,2021-01-23,191649.0,854
Imperial,7663,2021-01-24,191649.0,855
Imperial,7708,2021-01-25,191649.0,1038
Imperial,7967,2021-01-26,191649.0,1184
Imperial,8236,2021-01-27,191649.0,1523
Imperial,8795,2021-01-28,191649.0,1635
Imperial,9208,2021-01-29,191649.0,1689
Imperial,9279,2021-01-30,191649.0,1706
Imperial,9316,2021-01-31,191649.0,1707
Imperial,9582,2021-02-01,191649.0,1920
Imperial,10171,2021-02-02,191649.0,2107
Imperial,10543,2021-02-03,191649.0,2369
Imperial,12058,2021-02-04,191649.0,2810
Imperial,12302,2021-02-05,191649.0,3048
Imperial,13159,2021-02-06,191649.0,3088
Imperial,13205,2021-02-07,191649.0,3092
Imperial,13434,2021-02-08,191649.0,3161
Imperial,13794,2021-02-09,191649.0,3335
Imperial,13931,2021-02-10,191649.0,3706
Imperial,14128,2021-02-11,191649.0,4618
Imperial,16011,2021-02-12,191649.0,4986
Imperial,16119,2021-02-13,191649.0,5010
Imperial,16177,2021-02-14,191649.0,5014
Imperial,16313,2021-02-15,191649.0,5059
Imperial,16654,2021-02-16,191649.0,5288
Imperial,16769,2021-02-17,191649.0,5654
Imperial,16953,2021-02-18,191649.0,6187
Imperial,17172,2021-02-19,191649.0,6783
Imperial,17538,2021-02-20,191649.0,7517
Imperial,18159,2021-02-21,191649.0,7529
Imperial,18971,2021-02-22,191649.0,7609
Imperial,19993,2021-02-23,191649.0,7787
Imperial,20755,2021-02-24,191649.0,7923
Imperial,21365,2021-02-25,191649.0,8353
Imperial,23299,2021-02-26,191649.0,8898
Imperial,23603,2021-02-27,191649.0,9709
Imperial,23716,2021-02-28,191649.0,9733
Imperial,24284,2021-03-01,191649.0,9829
Imperial,24779,2021-03-02,191649.0,10193
Imperial,25438,2021-03-03,191649.0,10607
Imperial,26076,2021-03-04,191649.0,10906
Imperial,27953,2021-03-05,191649.0,12326
Imperial,28742,2021-03-06,191649.0,12425
Imperial,28898,2021-03-07,191649.0,12483
Imperial,29391,2021-03-08,191649.0,12597
Imperial,30124,2021-03-09,191649.0,12923
Imperial,30733,2021-03-10,191649.0,13414
Imperial,32299,2021-03-11,191649.0,14129
Imperial,35777,2021-03-12,191649.0,15976
Imperial,36941,2021-03-13,191649.0,16330
Imperial,37140,2021-03-14,191649.0,16403
Imperial,37911,2021-03-15,191649.0,16785
Imperial,39101,2021-03-16,191649.0,17473
Imperial,40387,2021-03-17,191649.0,18159
Imperial,41842,2021-03-18,191649.0,18762
Imperial,43842,2021-03-19,191649.0,20755
Imperial,45236,2021-03-20,191649.0,21249
Imperial,45417,2021-03-21,191649.0,21380
Imperial,46131,2021-03-22,191649.0,21908
Imperial,47167,2021-03-23,191649.0,22545
Imperial,48860,2021-03-24,191649.0,23634
Imperial,51766,2021-03-25,191649.0,25727
Imperial,53780,2021-03-26,191649.0,28125
Imperial,54317,2021-03-27,191649.0,28376
Imperial,54518,2021-03-28,191649.0,28460
Imperial,55710,2021-03-29,191649.0,29751
Imperial,57325,2021-03-30,191649.0,31298
Imperial,58453,2021-03-31,191649.0,31926
Imperial,59726,2021-04-01,191649.0,33269
Imperial,61344,2021-04-02,191649.0,34093
Imperial,62152,2021-04-03,191649.0,34974
Imperial,62209,2021-04-04,191649.0,35063
Imperial,63277,2021-04-05,191649.0,37791
Imperial,64299,2021-04-06,191649.0,38558
Imperial,66347,2021-04-07,191649.0,39285
Imperial,67806,2021-04-08,191649.0,40543
Imperial,70203,2021-04-09,191649.0,42549
Imperial,70792,2021-04-10,191649.0,43700
Imperial,70919,2021-04-11,191649.0,43873
Imperial,72016,2021-04-12,191649.0,44536
Imperial,74099,2021-04-13,191649.0,45490
Imperial,75592,2021-04-14,191649.0,46210
Imperial,76965,2021-04-15,191649.0,46909
Imperial,79326,2021-04-16,191649.0,48267
Imperial,80788,2021-04-17,191649.0,48703
Imperial,80885,2021-04-18,191649.0,48889
Imperial,81342,2021-04-19,191649.0,49347
Imperial,82145,2021-04-20,191649.0,49979
Imperial,83011,2021-04-21,191649.0,50639
Imperial,84793,2021-04-22,191649.0,51427
Imperial,85926,2021-04-23,191649.0,53197
Imperial,86171,2021-04-24,191649.0,53571
Imperial,86304,2021-04-25,191649.0,53720
Imperial,87035,2021-04-26,191649.0,54280
Imperial,87660,2021-04-27,191649.0,54884
Imperial,88413,2021-04-28,191649.0,55733
Imperial,89334,2021-04-29,191649.0,56800
